Time (Sec);S10;S4;S13;S18;S7;S36;S2;S39;S33;S25;S44;S31;S17;S19;S30;S38;S37;S32;S42;S40;S34;S29;
1.305250666666665;99.98329279999979;99.98010559999977;99.98329279999979;99.98306399999979;99.98010559999977;99.98306399999979;19160.0;99.98306399999979;99.98306399999979;99.98306399999979;99.97963199999978;99.98316399999979;99.98306399999979;99.98316399999979;99.98306399999979;99.98316399999979;99.98306399999979;99.98316399999979;99.97963199999978;99.98316399999979;99.98316399999979;99.98316399999979;
1.4052506666666629;99.98279279999977;99.97960559999976;99.98279279999977;99.98256399999977;99.97960559999976;99.98256399999977;19160.0;99.98256399999977;99.98256399999977;99.98256399999977;99.97913199999977;99.98266399999977;99.98256399999977;99.98266399999977;99.98256399999977;99.98266399999977;99.98256399999977;99.98266399999977;99.97913199999977;99.98266399999977;99.98266399999977;99.98266399999977;
1.5052506666666607;99.98229279999975;99.97910559999974;99.98229279999975;99.98206399999975;99.97910559999974;99.98206399999975;19160.0;99.98206399999975;99.98206399999975;99.98206399999975;99.97863199999975;99.98216399999976;99.98206399999975;99.98216399999976;99.98206399999975;99.98216399999976;99.98206399999975;99.98216399999976;99.97863199999975;99.98216399999976;99.98216399999976;99.98216399999976;
1.6052506666666586;99.98179279999974;99.97860559999972;99.98179279999974;99.98156399999974;99.97860559999972;99.98156399999974;19160.0;99.98156399999974;99.98156399999974;99.98156399999974;99.97813199999973;99.98166399999974;99.98156399999974;99.98166399999974;99.98156399999974;99.98166399999974;99.98156399999974;99.98166399999974;99.97813199999973;99.98166399999974;99.98166399999974;99.98166399999974;
1.7052506666666565;99.98129279999972;99.97810559999971;99.98129279999972;99.98106399999972;99.97810559999971;99.98106399999972;19160.0;99.98106399999972;99.98106399999972;99.98106399999972;99.97763199999972;99.98116399999972;99.98106399999972;99.98116399999972;99.98106399999972;99.98116399999972;99.98106399999972;99.98116399999972;99.97763199999972;99.98116399999972;99.98116399999972;99.98116399999972;
1.8052506666666543;99.9807927999997;99.97760559999969;99.9807927999997;99.9805639999997;99.97760559999969;99.9805639999997;19160.0;99.9805639999997;99.9805639999997;99.9805639999997;99.9771319999997;99.9806639999997;99.9805639999997;99.9806639999997;99.9805639999997;99.9806639999997;99.9805639999997;99.9806639999997;99.9771319999997;99.9806639999997;99.9806639999997;99.9806639999997;
1.9052506666666522;99.98029279999969;99.97710559999967;99.98029279999969;99.98006399999969;99.97710559999967;99.98006399999969;19160.0;99.98006399999969;99.98006399999969;99.98006399999969;99.97663199999968;99.98016399999969;99.98006399999969;99.98016399999969;99.98006399999969;99.98016399999969;99.98006399999969;99.98016399999969;99.97663199999968;99.98016399999969;99.98016399999969;99.98016399999969;
2.00525066666665;99.97979279999967;99.97660559999966;99.97979279999967;99.97956399999967;99.97660559999966;99.97956399999967;19160.0;99.97956399999967;99.97956399999967;99.97956399999967;99.97613199999967;99.97966399999967;99.97956399999967;99.97966399999967;99.97956399999967;99.97966399999967;99.97956399999967;99.97966399999967;99.97613199999967;99.97966399999967;99.97966399999967;99.97966399999967;
2.105250666666648;99.97929279999966;99.97610559999964;99.97929279999966;99.97906399999965;99.97610559999964;99.97906399999965;19160.0;99.97906399999965;99.97906399999965;99.97906399999965;99.97563199999965;99.97916399999966;99.97906399999965;99.97916399999966;99.97906399999965;99.97916399999966;99.97906399999965;99.97916399999966;99.97563199999965;99.97916399999966;99.97916399999966;99.97916399999966;
2.205250666666646;99.97879279999964;99.97560559999962;99.97879279999964;99.97856399999964;99.97560559999962;99.97856399999964;19160.0;99.97856399999964;99.97856399999964;99.97856399999964;99.97513199999963;99.97866399999964;99.97856399999964;99.97866399999964;99.97856399999964;99.97866399999964;99.97856399999964;99.97866399999964;99.97513199999963;99.97866399999964;99.97866399999964;99.97866399999964;
2.3052506666666437;99.97829279999962;99.97510559999961;99.97829279999962;99.97806399999962;99.97510559999961;99.97806399999962;19160.0;99.97806399999962;99.97806399999962;99.97806399999962;99.97463199999962;99.97816399999962;99.97806399999962;99.97816399999962;99.97806399999962;99.97816399999962;99.97806399999962;99.97816399999962;99.97463199999962;99.97816399999962;99.97816399999962;99.97816399999962;
2.4052506666666416;99.9777927999996;99.97460559999959;99.9777927999996;99.9775639999996;99.97460559999959;99.9775639999996;19160.0;99.9775639999996;99.9775639999996;99.9775639999996;99.9741319999996;99.9776639999996;99.9775639999996;99.9776639999996;99.9775639999996;99.9776639999996;99.9775639999996;99.9776639999996;99.9741319999996;99.9776639999996;99.9776639999996;99.9776639999996;
2.5052506666666394;99.97729279999959;99.97410559999958;99.97729279999959;99.97706399999959;99.97410559999958;99.97706399999959;19160.0;99.97706399999959;99.97706399999959;99.97706399999959;99.97363199999958;99.97716399999959;99.97706399999959;99.97716399999959;99.97706399999959;99.97716399999959;99.97706399999959;99.97716399999959;99.97363199999958;99.97716399999959;99.97716399999959;99.97716399999959;
2.6052506666666373;99.97679279999957;99.97360559999956;99.97679279999957;99.97656399999957;99.97360559999956;99.97656399999957;19160.0;99.97656399999957;99.97656399999957;99.97656399999957;99.97313199999957;99.97666399999957;99.97656399999957;99.97666399999957;99.97656399999957;99.97666399999957;99.97656399999957;99.97666399999957;99.97313199999957;99.97666399999957;99.97666399999957;99.97666399999957;
2.705250666666635;99.97629279999956;99.97310559999954;99.97629279999956;99.97606399999955;99.97310559999954;99.97606399999955;19160.0;99.97606399999955;99.97606399999955;99.97606399999955;99.97263199999955;99.97616399999956;99.97606399999955;99.97616399999956;99.97606399999955;99.97616399999956;99.97606399999955;99.97616399999956;99.97263199999955;99.97616399999956;99.97616399999956;99.97616399999956;
2.805250666666633;99.97579279999954;99.97260559999953;99.97579279999954;99.97556399999954;99.97260559999953;99.97556399999954;19160.0;99.97556399999954;99.97556399999954;99.97556399999954;99.97213199999953;99.97566399999954;99.97556399999954;99.97566399999954;99.97556399999954;99.97566399999954;99.97556399999954;99.97566399999954;99.97213199999953;99.97566399999954;99.97566399999954;99.97566399999954;
2.905250666666631;99.97529279999952;99.97210559999951;99.97529279999952;99.97506399999952;99.97210559999951;99.97506399999952;19160.0;99.97506399999952;99.97506399999952;99.97506399999952;99.97163199999952;99.97516399999952;99.97506399999952;99.97516399999952;99.97506399999952;99.97516399999952;99.97506399999952;99.97516399999952;99.97163199999952;99.97516399999952;99.97516399999952;99.97516399999952;
3.0052506666666288;99.9747927999995;99.97160559999949;99.9747927999995;99.9745639999995;99.97160559999949;99.9745639999995;19160.0;99.9745639999995;99.9745639999995;99.9745639999995;99.9711319999995;99.9746639999995;99.9745639999995;99.9746639999995;99.9745639999995;99.9746639999995;99.9745639999995;99.9746639999995;99.9711319999995;99.9746639999995;99.9746639999995;99.9746639999995;
3.1052506666666266;99.97429279999949;99.97110559999948;99.97429279999949;99.97406399999949;99.97110559999948;99.97406399999949;19160.0;99.97406399999949;99.97406399999949;99.97406399999949;99.97063199999948;99.97416399999949;99.97406399999949;99.97416399999949;99.97406399999949;99.97416399999949;99.97406399999949;99.97416399999949;99.97063199999948;99.97416399999949;99.97416399999949;99.97416399999949;
3.2052506666666245;99.97379279999947;99.97060559999946;99.97379279999947;99.97356399999947;99.97060559999946;99.97356399999947;19160.0;99.97356399999947;99.97356399999947;99.97356399999947;99.97013199999947;99.97366399999947;99.97356399999947;99.97366399999947;99.97356399999947;99.97366399999947;99.97356399999947;99.97366399999947;99.97013199999947;99.97366399999947;99.97366399999947;99.97366399999947;
3.3052506666666224;99.97329279999946;99.97010559999944;99.97329279999946;99.97306399999945;99.97010559999944;99.97306399999945;19160.0;99.97306399999945;99.97306399999945;99.97306399999945;99.96963199999945;99.97316399999946;99.97306399999945;99.97316399999946;99.97306399999945;99.97316399999946;99.97306399999945;99.97316399999946;99.96963199999945;99.97316399999946;99.97316399999946;99.97316399999946;
3.4052506666666202;99.97279279999944;99.96960559999943;99.97279279999944;99.97256399999944;99.96960559999943;99.97256399999944;19160.0;99.97256399999944;99.97256399999944;99.97256399999944;99.96913199999943;99.97266399999944;99.97256399999944;99.97266399999944;99.97256399999944;99.97266399999944;99.97256399999944;99.97266399999944;99.96913199999943;99.97266399999944;99.97266399999944;99.97266399999944;
3.505250666666618;99.97229279999942;99.96910559999941;99.97229279999942;99.97206399999942;99.96910559999941;99.97206399999942;19160.0;99.97206399999942;99.97206399999942;99.97206399999942;99.96863199999942;99.97216399999942;99.97206399999942;99.97216399999942;99.97206399999942;99.97216399999942;99.97206399999942;99.97216399999942;99.96863199999942;99.97216399999942;99.97216399999942;99.97216399999942;
3.605250666666616;99.9717927999994;99.96860559999939;99.9717927999994;99.9715639999994;99.96860559999939;99.9715639999994;19160.0;99.9715639999994;99.9715639999994;99.9715639999994;99.9681319999994;99.97166399999941;99.9715639999994;99.97166399999941;99.9715639999994;99.97166399999941;99.9715639999994;99.97166399999941;99.9681319999994;99.97166399999941;99.97166399999941;99.97166399999941;
3.705250666666614;99.97129279999939;99.96810559999938;99.97129279999939;99.97106399999939;99.96810559999938;99.97106399999939;19160.0;99.97106399999939;99.97106399999939;99.97106399999939;99.96763199999938;99.97116399999939;99.97106399999939;99.97116399999939;99.97106399999939;99.97116399999939;99.97106399999939;99.97116399999939;99.96763199999938;99.97116399999939;99.97116399999939;99.97116399999939;
3.8052506666666117;99.97079279999937;99.96760559999936;99.97079279999937;99.97056399999937;99.96760559999936;99.97056399999937;19160.0;99.97056399999937;99.97056399999937;99.97056399999937;99.96713199999937;99.97066399999937;99.97056399999937;99.97066399999937;99.97056399999937;99.97066399999937;99.97056399999937;99.97066399999937;99.96713199999937;99.97066399999937;99.97066399999937;99.97066399999937;
3.9052506666666096;99.97029279999936;99.96710559999934;99.97029279999936;99.97006399999935;99.96710559999934;99.97006399999935;19160.0;99.97006399999935;99.97006399999935;99.97006399999935;99.96663199999935;99.97016399999936;99.97006399999935;99.97016399999936;99.97006399999935;99.97016399999936;99.97006399999935;99.97016399999936;99.96663199999935;99.97016399999936;99.97016399999936;99.97016399999936;
4.0052506666666075;99.96979279999934;99.96660559999933;99.96979279999934;99.96956399999934;99.96660559999933;99.96956399999934;19160.0;99.96956399999934;99.96956399999934;99.96956399999934;99.96613199999933;99.96966399999934;99.96956399999934;99.96966399999934;99.96956399999934;99.96966399999934;99.96956399999934;99.96966399999934;99.96613199999933;99.96966399999934;99.96966399999934;99.96966399999934;
4.105250666666614;99.96929279999932;99.96610559999931;99.96929279999932;99.96906399999932;99.96610559999931;99.96906399999932;19160.0;99.96906399999932;99.96906399999932;99.96906399999932;99.96563199999932;99.96916399999932;99.96906399999932;99.96916399999932;99.96906399999932;99.96916399999932;99.96906399999932;99.96916399999932;99.96563199999932;99.96916399999932;99.96916399999932;99.96916399999932;
4.205250666666621;99.9687927999993;99.9656055999993;99.9687927999993;99.9685639999993;99.9656055999993;99.9685639999993;19160.0;99.9685639999993;99.9685639999993;99.9685639999993;99.9651319999993;99.96866399999931;99.9685639999993;99.96866399999931;99.9685639999993;99.96866399999931;99.9685639999993;99.96866399999931;99.9651319999993;99.96866399999931;99.96866399999931;99.96866399999931;
4.305250666666628;99.96829279999929;99.96510559999928;99.96829279999929;99.96806399999929;99.96510559999928;99.96806399999929;19160.0;99.96806399999929;99.96806399999929;99.96806399999929;99.96463199999928;99.96816399999929;99.96806399999929;99.96816399999929;99.96806399999929;99.96816399999929;99.96806399999929;99.96816399999929;99.96463199999928;99.96816399999929;99.96816399999929;99.96816399999929;
4.4052506666666345;99.96779279999927;99.96460559999926;99.96779279999927;99.96756399999927;99.96460559999926;99.96756399999927;19160.0;99.96756399999927;99.96756399999927;99.96756399999927;99.96413199999927;99.96766399999927;99.96756399999927;99.96766399999927;99.96756399999927;99.96766399999927;99.96756399999927;99.96766399999927;99.96413199999927;99.96766399999927;99.96766399999927;99.96766399999927;
4.505250666666641;99.96729279999926;99.96410559999924;99.96729279999926;99.96706399999925;99.96410559999924;99.96706399999925;19160.0;99.96706399999925;99.96706399999925;99.96706399999925;99.96363199999925;99.96716399999926;99.96706399999925;99.96716399999926;99.96706399999925;99.96716399999926;99.96706399999925;99.96716399999926;99.96363199999925;99.96716399999926;99.96716399999926;99.96716399999926;
4.605250666666648;99.96679279999924;99.96360559999923;99.96679279999924;99.96656399999924;99.96360559999923;99.96656399999924;19160.0;99.96656399999924;99.96656399999924;99.96656399999924;99.96313199999923;99.96666399999924;99.96656399999924;99.96666399999924;99.96656399999924;99.96666399999924;99.96656399999924;99.96666399999924;99.96313199999923;99.96666399999924;99.96666399999924;99.96666399999924;
4.705250666666655;99.96629279999922;99.96310559999921;99.96629279999922;99.96606399999922;99.96310559999921;99.96606399999922;19160.0;99.96606399999922;99.96606399999922;99.96606399999922;99.96263199999922;99.96616399999922;99.96606399999922;99.96616399999922;99.96606399999922;99.96616399999922;99.96606399999922;99.96616399999922;99.96263199999922;99.96616399999922;99.96616399999922;99.96616399999922;
4.8052506666666615;99.9657927999992;99.9626055999992;99.9657927999992;99.9655639999992;99.9626055999992;99.9655639999992;19160.0;99.9655639999992;99.9655639999992;99.9655639999992;99.9621319999992;99.96566399999921;99.9655639999992;99.96566399999921;99.9655639999992;99.96566399999921;99.9655639999992;99.96566399999921;99.9621319999992;99.96566399999921;99.96566399999921;99.96566399999921;
4.905250666666668;99.96529279999919;99.96210559999918;99.96529279999919;99.96506399999919;99.96210559999918;99.96506399999919;19160.0;99.96506399999919;99.96506399999919;99.96506399999919;99.96163199999918;99.96516399999919;99.96506399999919;99.96516399999919;99.96506399999919;99.96516399999919;99.96506399999919;99.96516399999919;99.96163199999918;99.96516399999919;99.96516399999919;99.96516399999919;
5.005250666666675;99.96479279999917;99.96160559999916;99.96479279999917;99.96456399999917;99.96160559999916;99.96456399999917;19160.0;99.96456399999917;99.96456399999917;99.96456399999917;99.96113199999917;99.96466399999917;99.96456399999917;99.96466399999917;99.96456399999917;99.96466399999917;99.96456399999917;99.96466399999917;99.96113199999917;99.96466399999917;99.96466399999917;99.96466399999917;
5.105250666666682;99.96429279999916;99.96110559999914;99.96429279999916;99.96406399999915;99.96110559999914;99.96406399999915;19160.0;99.96406399999915;99.96406399999915;99.96406399999915;99.96063199999915;99.96416399999916;99.96406399999915;99.96416399999916;99.96406399999915;99.96416399999916;99.96406399999915;99.96416399999916;99.96063199999915;99.96416399999916;99.96416399999916;99.96416399999916;
5.2052506666666885;99.96379279999914;99.96060559999913;99.96379279999914;99.96356399999914;99.96060559999913;99.96356399999914;19160.0;99.96356399999914;99.96356399999914;99.96356399999914;99.96013199999913;99.96366399999914;99.96356399999914;99.96366399999914;99.96356399999914;99.96366399999914;99.96356399999914;99.96366399999914;99.96013199999913;99.96366399999914;99.96366399999914;99.96366399999914;
5.305250666666695;99.96329279999912;99.96010559999911;99.96329279999912;99.96306399999912;99.96010559999911;99.96306399999912;19160.0;99.96306399999912;99.96306399999912;99.96306399999912;99.95963199999912;99.96316399999913;99.96306399999912;99.96316399999913;99.96306399999912;99.96316399999913;99.96306399999912;99.96316399999913;99.95963199999912;99.96316399999913;99.96316399999913;99.96316399999913;
5.405250666666702;99.96279279999911;99.9596055999991;99.96279279999911;99.9625639999991;99.9596055999991;99.9625639999991;19160.0;99.9625639999991;99.9625639999991;99.9625639999991;99.9591319999991;99.96266399999911;99.9625639999991;99.96266399999911;99.9625639999991;99.96266399999911;99.9625639999991;99.96266399999911;99.9591319999991;99.96266399999911;99.96266399999911;99.96266399999911;
5.505250666666709;99.96229279999909;99.95910559999908;99.96229279999909;99.96206399999909;99.95910559999908;99.96206399999909;19160.0;99.96206399999909;99.96206399999909;99.96206399999909;99.95863199999908;99.96216399999909;99.96206399999909;99.96216399999909;99.96206399999909;99.96216399999909;99.96206399999909;99.96216399999909;99.95863199999908;99.96216399999909;99.96216399999909;99.96216399999909;
5.6052506666667155;99.96179279999907;99.95860559999906;99.96179279999907;99.96156399999907;99.95860559999906;99.96156399999907;19160.0;99.96156399999907;99.96156399999907;99.96156399999907;99.95813199999907;99.96166399999908;99.96156399999907;99.96166399999908;99.96156399999907;99.96166399999908;99.96156399999907;99.96166399999908;99.95813199999907;99.96166399999908;99.96166399999908;99.96166399999908;
5.705250666666722;99.96129279999906;99.95810559999904;99.96129279999906;99.96106399999906;99.95810559999904;99.96106399999906;19160.0;99.96106399999906;99.96106399999906;99.96106399999906;99.95763199999905;99.96116399999906;99.96106399999906;99.96116399999906;99.96106399999906;99.96116399999906;99.96106399999906;99.96116399999906;99.95763199999905;99.96116399999906;99.96116399999906;99.96116399999906;
5.805250666666729;99.96079279999904;99.95760559999903;99.96079279999904;99.96056399999904;99.95760559999903;99.96056399999904;19160.0;99.96056399999904;99.96056399999904;99.96056399999904;99.95713199999904;99.96066399999904;99.96056399999904;99.96066399999904;99.96056399999904;99.96066399999904;99.96056399999904;99.96066399999904;99.95713199999904;99.96066399999904;99.96066399999904;99.96066399999904;
5.905250666666736;99.96029279999902;99.95710559999901;99.96029279999902;99.96006399999902;99.95710559999901;99.96006399999902;19160.0;99.96006399999902;99.96006399999902;99.96006399999902;99.95663199999902;99.96016399999903;99.96006399999902;99.96016399999903;99.96006399999902;99.96016399999903;99.96006399999902;99.96016399999903;99.95663199999902;99.96016399999903;99.96016399999903;99.96016399999903;
6.000000000000005;99.95989279999901;99.956605599999;99.95989279999901;99.959563999999;99.956605599999;99.959563999999;19160.0;99.959563999999;99.959563999999;99.959563999999;99.956131999999;99.95966399999901;99.959563999999;99.95966399999901;99.959563999999;99.95966399999901;99.959563999999;99.95966399999901;99.956131999999;99.95966399999901;99.95966399999901;99.95966399999901;
6.102288000000086;99.74272639999896;99.87279199999898;99.959392799999;99.87575039999899;99.95610559999898;99.84539999999899;19160.0;99.95906399999899;99.95906399999899;99.95906399999899;99.95563199999899;99.89163359999898;99.83829599999896;99.95916399999899;99.95906399999899;99.95916399999899;99.835927999999;99.95916399999899;99.95563199999899;99.83839599999897;99.886014399999;99.95916399999899;
6.202288000000102;99.3938391999989;99.51356799999894;99.95889279999898;99.67178479999896;99.95560559999896;99.73123599999897;19160.0;99.95856399999897;99.81236479999899;99.95856399999897;99.95513199999897;99.72225759999894;99.64538319999892;99.77935199999897;99.78978799999895;99.95866399999898;99.712291999999;99.88551439999898;99.95513199999897;99.71712799999892;99.702690399999;99.89113359999897;
6.301897333333453;98.80647999999883;99.09599999999892;99.81771279999896;99.49197279999893;99.95510559999894;99.61707199999896;19160.0;99.95806399999896;99.59241599999899;99.64298879999895;99.95463199999895;99.5529815999989;99.26067359999885;99.59963999999894;99.62041199999891;99.95816399999896;99.58865599999899;99.70219039999898;99.95463199999895;99.59585999999888;99.519466399999;99.72175759999892;
6.40189733333347;98.19405119999874;98.62008799999893;99.46551279999893;99.31226079999891;99.63953039999892;99.50290799999894;19160.0;99.95756399999894;99.409191999999;99.28797919999893;99.95413199999894;99.38370559999886;98.91178639999879;99.41982799999892;99.45113599999887;99.95766399999894;99.46501999999899;99.51886639999898;99.95413199999894;99.47459199999884;99.336142399999;99.55248159999888;
6.5018973333334875;97.56995359999866;98.14417599999894;99.11331279999891;99.15660239999889;99.2845207999989;99.38874399999892;19160.0;99.95706399999892;99.26239279999899;98.9247967999989;99.95363199999892;99.21432959999882;98.58715279999873;99.24001599999889;99.28175999999883;99.95716399999893;99.34138399999898;99.33554239999899;99.95363199999892;99.35332399999879;99.15291839999901;99.38310559999884;
6.602288000000174;96.95752479999857;97.66826399999894;98.76111279999888;98.97679039999886;98.93232079999888;99.2745799999989;19160.0;99.9565639999989;99.042443999999;98.58638879999887;99.9531319999989;99.04495359999878;98.27408799999867;99.06020399999886;99.11248399999879;99.95666399999891;99.21774799999898;99.15221839999899;99.9531319999989;99.23205599999875;98.96959439999901;99.2138295999988;
6.701897333333532;96.31008959999849;97.19235199999895;98.40891279999886;98.79697839999884;98.58293039999884;99.16041599999889;19160.0;99.95606399999889;98.883847199999;98.22039679999885;99.95263199999889;98.87567759999874;97.9252007999986;98.88039199999884;98.94310799999874;99.95616399999889;99.09411199999897;98.96889439999899;99.95263199999889;99.1107879999987;98.78637039999902;99.04445359999876;
6.80228800000023;95.68599199999841;96.71643999999895;98.05671279999883;98.61716639999881;98.22792079999883;99.04625199999887;19160.0;99.95556399999887;98.712420799999;97.88198879999882;99.95213199999887;98.7063015999987;97.57631359999854;98.70057999999881;98.7738319999987;99.95566399999888;98.97047599999897;98.78557039999899;99.95213199999887;98.98951999999866;98.60304639999902;98.87517759999872;
6.901897333333588;95.06189439999832;96.24052799999896;97.70451279999881;98.41320079999878;97.8785303999988;98.93208799999886;19160.0;99.95506399999886;98.492571999999;97.5297887999988;99.95163199999885;98.53702559999866;97.22742639999848;98.52076799999878;98.60445599999866;99.95516399999886;98.84683999999896;98.60224639999899;99.95163199999885;98.86825199999862;98.41972239999902;98.70580159999868;
7.0022880000002825;94.46113439999823;95.76461599999897;97.35231279999878;98.23348879999875;97.52633039999877;98.81792399999884;19160.0;99.95456399999884;98.309247999999;97.17758879999877;99.95113199999884;98.36764959999861;96.87853919999841;98.34095599999876;98.43517999999862;99.95466399999884;98.72320399999896;98.41892239999899;99.95113199999884;98.74698399999858;98.23649839999902;98.53652559999864;
7.101897333333644;93.82536799999815;95.28870399999897;97.00011279999876;98.07783039999873;97.17413039999875;98.70375999999882;19160.0;99.95406399999882;98.150651199999;96.81159679999875;99.95063199999882;98.19837359999858;96.51798319999835;98.16114399999873;98.26580399999858;99.95416399999883;98.59956799999895;98.235698399999;99.95063199999882;98.62571599999853;98.05317439999902;98.3671495999986;
7.202288000000333;93.21293919999806;94.81279199999898;96.64791279999874;97.8980183999987;96.81912079999873;98.5895959999988;19160.0;99.9535639999988;97.979224799999;96.47318879999872;99.9501319999988;98.02899759999853;96.18076479999829;97.9813319999987;98.09652799999854;99.95366399999881;98.47593199999895;98.052374399999;99.9501319999988;98.50444799999849;97.86995039999903;98.19787359999856;
7.302288000000358;92.58884159999798;94.33687999999898;96.29571279999871;97.71820639999868;96.4697303999987;98.47543199999879;19160.0;99.95306399999879;97.759275999999;96.1209887999987;99.94963199999879;97.8597215999985;95.83187759999822;97.80151999999867;97.9271519999985;99.9531639999988;98.35229599999894;97.869050399999;99.94963199999879;98.38317999999845;97.68662639999903;98.02849759999852;
7.402288000000387;91.96474399999789;93.86096799999899;95.94351279999869;97.53839439999865;96.11753039999867;98.36126799999877;19160.0;99.95256399999877;97.612576799999;95.75689119999868;99.94913199999877;97.69034559999845;95.48299039999816;97.62170799999865;97.75787599999846;99.95266399999878;98.22865999999894;97.685726399999;99.94913199999877;98.2619119999984;97.50330239999903;97.85922159999848;
7.501897333333748;91.31730879999782;93.385055999999;95.59131279999866;97.33442879999862;95.76533039999865;98.24710399999876;19160.0;99.95206399999876;97.429252799999;95.41658879999865;99.94863199999875;97.52106959999841;95.1341031999981;97.44189599999862;97.58849999999842;99.95216399999876;98.10502399999893;97.502402399999;99.94863199999875;98.14064399999836;97.31997839999903;97.68984559999843;
